n,k,i,p,m,r,t,T
33554432,32,1,54,3100,21,137976059,178610838
33554432,32,1,75,2480,17,134807813,170781789
33554432,32,1,76,2790,19,148313995,184278498
67108864,32,1,135,2170,15,155605683,222198692
67108864,32,1,140,2945,20,238973658,308044274
67108864,32,1,142,2325,16,166566102,238898715
67108864,32,1,195,3255,22,202042191,272767499
67108864,32,1,2,2170,15,184743140,256845265
67108864,32,1,23,2015,14,225491131,294093501
67108864,32,1,2,3875,26,234152998,302000020
67108864,32,1,2,4030,27,176831747,247615928
67108864,32,1,24,3565,24,177487470,246214673
67108864,32,1,24,4030,27,205588320,274238919
67108864,32,1,30,2790,19,198446571,270503692
67108864,32,1,356,2945,20,211517602,284708897
67108864,32,1,37,2480,17,209093023,262407374
67108864,32,1,4,1860,13,179723389,247711318
67108864,32,1,4,3100,21,172689257,239745862
67108864,32,1,43,3100,21,201930111,269430036
67108864,32,1,61,3565,24,262938600,332172436
67108864,32,1,71,1705,12,159398893,228264605
67108864,32,1,88,3565,24,176334361,245749354
67108864,32,1,89,2480,17,260791105,326543786
134217728,32,1,0,2945,20,401635647,536592604
134217728,32,1,0,4805,32,375861412,512907875
134217728,32,1,10,3255,22,394465679,528586485
134217728,32,1,11,2325,16,268895438,403914494
134217728,32,1,117,2015,14,266643081,400153301
134217728,32,1,24,3720,25,344713844,478244465
134217728,32,1,26,3410,23,432692776,569151831
134217728,32,1,31,2945,20,259473004,397037123
134217728,32,1,3,3410,23,329315984,462702056
134217728,32,1,3,4185,28,332008313,466253245
134217728,32,1,35,2480,17,322053260,461391391
134217728,32,1,37,2635,18,261378624,393823853
134217728,32,1,4,4340,29,435208826,571830623
134217728,32,1,46,2480,17,287232293,421537227
134217728,32,1,5,2170,15,238655510,376277604
134217728,32,1,55,3100,21,420106628,552985317
134217728,32,1,57,3875,26,424792210,557726507
134217728,32,1,6,4495,30,306340723,440510957
134217728,32,1,7,3720,25,273671198,408138236
134217728,32,1,9,2635,18,293746913,424616946
268435456,32,1,10,2635,18,483704772,744463673
268435456,32,1,10,2945,20,394113652,658299711
268435456,32,1,11,2945,20,528298863,792724375
