n,k,i,p,m,r,t,T
134217728,2,134217728,4294967251,100,21,2912544648,7670732489
134217728,2,134217728,4294967254,90,19,3272902130,6400979500
134217728,2,134217728,4294967257,45,10,1987938750,5405995582
134217728,2,134217728,4294967267,75,16,3702617577,8549226268
134217728,2,134217728,4294967269,135,28,8585626047,14092149425
134217728,2,134217728,4294967270,55,12,3393746846,6839042390
134217728,2,134217728,4294967274,95,20,2035017513,6796734733
134217728,2,134217728,4294967278,140,29,3994919925,9615871916
134217728,2,134217728,4294967286,70,15,4336796149,9924477116
134217728,2,134217728,4294967287,85,18,1875583934,4934793252
134217728,2,134217728,4294967288,110,23,6968800911,11839881049
134217728,2,134217728,4294967292,80,17,1467250498,6988809711
134217728,2,134217728,4294967294,105,22,3467199562,9016470034
134217728,2,134217728,4294967294,80,17,2798366395,8391463664
134217728,2,134217728,4294967295,80,17,4023115346,9572803857
268435456,2,268435456,4294967262,115,24,10560135922,21727102107
268435456,2,268435456,4294967265,140,29,11628103864,22881480400
268435456,2,268435456,4294967273,90,19,4703443693,13304736086
268435456,2,268435456,4294967276,60,13,4333977340,9942138043
268435456,2,268435456,4294967279,115,24,5861692251,16260793053
268435456,2,268435456,4294967279,65,14,3957648459,15177049325
268435456,2,268435456,4294967280,95,20,7051473615,15002251985
268435456,2,268435456,4294967282,105,22,7348650985,17771677657
268435456,2,268435456,4294967283,100,21,13433093223,23066611665
268435456,2,268435456,4294967283,75,16,3856193733,9450391463
268435456,2,268435456,4294967284,110,23,10528517939,20884906616
268435456,2,268435456,4294967285,70,15,7438289879,17787283902
268435456,2,268435456,4294967287,90,19,1943454809,7520827078
268435456,2,268435456,4294967289,125,26,11638088959,19913303437
268435456,2,268435456,4294967290,90,19,12894417960,23147410897
268435456,2,268435456,4294967291,90,19,6282230069,17245765402
268435456,2,268435456,4294967291,95,20,4052073495,14965096940
268435456,2,268435456,4294967292,110,23,4966197832,10552662213
268435456,2,268435456,4294967292,125,26,10624643708,20987158454
268435456,2,268435456,4294967294,125,26,8292655360,19315604019
